label_id,label_name,post_content
1,recruitment,"Remote - Mình cần tìm Senior Fullstack Java+ReactJS, upto 90M + SHUI. Tiếng anh giao tiếp tốt. Nếu kn tốt thì deal cao hơn. Ib Remote - Mình cần tìm Senior Fullstack Java+ReactJS, upto 90M + SHUI. Tiếng anh giao tiếp tốt. Nếu kn tốt thì deal cao hơn. Ib"
1,recruitment,Lớp Tester free. Bạn nào học đăng ký ib
1,recruitment,"[Remote Fulltime] Full-Stack Developer (NestJS and Next.js; TypeScript, Node.js, and React) Upto 50M. ib em nhận job ạ [Remote Fulltime] Full-Stack Developer (NestJS and Next.js; TypeScript, Node.js, and React) Upto 50M. ib em nhận job ạ"
1,recruitment,"REMOTE 100% - HĐ CONTRACTOR. Tiếng anh thành thạo: Remote | Mid/Sen - #Flutter - Tiếng Nhật N2, N3 Remote | Mid/Sen - #Android (Java/Kotlin) Remote | Senior - #PO có exp về retails app, strong về GA (cụ thể là GA4) - nonEN Remote | Senior - #Fullstack (MongoDB, ExpressJS, ReactJS, NodeJS) Remote | Senior - #C #/. #NET engineer, có desktop background Remote | Senior - #FE (ReactJS + Typescript) based HN và có thể lên VP khi khách sang Remote | Mid - #Manual QA - có kn HRM Remote | Senior - #Fullstack (NodeJS + Reactjs) - ưu tiên có kn ThreeJS Remote | Senior - Dev #Dynamics CRM/CE làm việc giờ EU (12h-20h) Remote | Senior - #Database_Consultant (PostgreSQL) Remote | Senior - #UX /Product Designer, ngoài kinh nghiệm UIUX + Có exp building Design System from scratch —————— Inb nhận jd ngayyy"
1,recruitment,"FUNAN SECURITIES TUYỂN DỤNG Vị trí: Chuyên viên Bảo mật (01 người) Thời gian: T2 – T6 | 8h30 – 17h30 (nghỉ T7, CN) Địa chỉ: 50 Nguyễn Cơ Thạch, P. An Khánh Công v iệc: • Vận hành, giám sát hệ thống an toàn thông tin. • Theo dõi, xử lý sự cố an ninh mạng. Yêu cầu: • CNTT/Mạng máy tính, kinh nghiệm ≥ 2 năm. • Biết Networking, Linux/Windows, công cụ bảo mật. Quyền lợi: Thu nhập thỏa thuận, chế độ đầy đủ. Ứng tuyển: tuyendung@funan.com.vn Inbox để biết thêm chi tiết."
1,recruitment,"[Quận 7, HCM] Công ty Giải pháp Công nghệ cần tuyển các vị trí: 1. Nhân viên vận hành Hệ thống Lv1 - SL: 1 2. Solutions Consultant - SL: 1 3. Full Stack Developers - SL: 2 (Open in HN) 4. Full Stack Developers Intern - SL: 2 (Open in HN) Các bạn quan tâm ibox trực tiếp/liên hệ Zalo: 0971693050 mình gửi JD nha."
1,recruitment,"FPT Software Hỗ trợ onboard sau tết Hi cả nhà, Nhàn gửi cả nhà 𝐋𝐢𝐬𝐭 𝐣𝐨𝐛 hiện tuyển bên Nhàn nhé Process phỏng 100% online Offer siêu cạnh tranh Có thể thoải mái lựa chọn nơi làm việc ở cả 3 miền Việt Nam Được hưởng full combo benefits dành riêng nhà Fsofter Inbox Nhàn kết nối và tư vấn tất cả các jobs dành cho bạn tại 𝐅𝐬𝐨𝐟𝐭 nhé ------------- Thông tin liên hệ của Nhàn: Mail: 𝐍𝐡𝐚𝐧𝐏𝐓𝐓@𝐟𝐩𝐭.𝐜𝐨𝐦 Skype/Zalo: 𝟎𝟑𝟓.𝟐𝟖𝟏.𝟕𝟒𝟎𝟕 #FPT #Fsoft #Hiring #Java #DotNet #BA #PM #Tester #FrontEnd #NodeJS #DevOps #Data #BI #SA"
1,recruitment,"Chúng tôi là doanh nghiệp cung cấp nhân lực IT chất lượng cao, chuyên về Developer, Pentester, Security Engineer, SOC Analyst và các vị trí công nghệ liên quan. Đội ngũ của chúng tôi có kinh nghiệm triển khai thực tế cho nhiều doanh nghiệp, sẵn sàng tham gia theo mô hình outsourcing, staff augmentation hoặc dự án ngắn/dài hạn. Với phương châm linh hoạt – bảo mật – hiệu quả. chúng tôi mong muốn trở thành đối tác công nghệ tin cậy, đồng hành cùng Quý doanh nghiệp trong việc phát triển hệ thống và nâng cao năng lực an toàn thông tin. Rất mong có cơ hội hợp tác cùng Quý công ty trong thời gian tới. Liên hệ ib mình ạ"
1,recruitment,"BẢN TIN TUYỂN DỤNG THÁNG 12 CỦA TRUNG TÂM CÔNG NGHỆ - VIETTEL TELECOM Java Developer Data Scientist Data Engineer AI Engineer Mobile Developer (iOS/Android) Chúng mình không chỉ tìm ứng viên – chúng mình tìm đồng đội cho hành trình dài hạn. Nếu bạn: Đã tốt nghiệp ĐH chính quy các chuyên ngành về CNTT (Khoa học Dữ liệu, CNTT, Toán tin,...) Tiếng anh tốt, có chứng chỉ Toeic 550 trở lên hoặc tương đương Đã có từ 1năm kinh nghiệm thực tế trở lên là lợi thế Cơ hội vẫn dành cho cả các bạn mới ra trường, đã nhận bằng chưa có kinh nghiệm thực tế Hãy chọn chúng mình để có: Mức range lương không giới hạn, thỏa thuận theo năng lực. Yên tâm là chắc chắn chúng mình sẽ có offer xịn xò dành cho bạn Đầy đủ chế độ bảo hiểm (BHXH, BHYT, BHTN) theo quy định Nhà nước. Phúc lợi đa dạng: công đoàn, sinh nhật, cưới hỏi, quà tặng. Ngày nghỉ lễ tết hưởng nguyên lương theo chế độ của Tập đoàn và nhà nước quy định (bao gồm: 12 ngày nghỉ phép, 11 ngày nghỉ lễ tết, 1 ngày 22/12 – thành lập QĐNDVN, 1 ngày sáng tạo). Review lương định kỳ (tháng 3 hằng năm), thưởng lễ tết, quà Tập đoàn và thân nhân CBNV. Môi trường công nghệ hiện đại, cơ hội học hỏi và phát triển cùng đội ngũ kỹ sư chuyên sâu. Lộ trình thăng tiến rõ ràng, hướng tới chuyên gia hoặc vị trí quản lý. Làm việc Thứ 2 – Thứ 6 Và rất nhiều chính sách đãi ngộ đặc biệt khác chỉ có tại Viettel ___________________________________ Địa chỉ: T42-43 Landmark 72, Phạm Hùng, Từ Liêm, Hà Nội Liên hệ: 0344083146 (Zalo: Thúy Hậu) Rất mong nhận được sự quan tâm của anh chị em nhà mình ạ"
1,recruitment,[THANH XUÂN - HN] LLA TUYỂN NHÂN SỰ IT Vị trí đang tuyển Hạ tầng kỹ thuật: 02 Middle Dev: 02 QA / BA: 01 (ưu tiên nữ) Dự án thực tế – nghiệp vụ rõ Làm việc: T2 - sáng T7 Lương upto 1000 - 1200 USD (tùy năng lực) Nhận ứng viên kinh nghiệm tối thiểu 01 - 03 năm Quan tâm ib trực tiếp hoặc liên hệ zalo: 0333270219
1,recruitment,"Tuyển dụng #Java Dev (Springboot) từ 2.5 năm kinh nghiệm. Lương upto 25M + phụ cấp 1.600k + Full phúc lợi. Nghỉ T7-CN Cơ hội làm việc tại tập đoàn viễn thông hàng đầu VN. Làm việc tại Huỳnh Thúc Kháng,HN. Tuyển dụng #Java Dev (Springboot) từ 2.5 năm kinh nghiệm. Lương upto 25M + phụ cấp 1.600k + Full phúc lợi. Nghỉ T7-CN Cơ hội làm việc tại tập đoàn viễn thông hàng đầu VN. Làm việc tại Huỳnh Thúc Kháng,HN."
1,recruitment,"[TUYỂN DỤNG SENIOR FULLSTACK] Công ty có trụ sở tại phường Cát Lái, HCM (Q2 cũ) cần tìm bạn đồng hành vị trí Dev senior fullstack. Công ty thuộc mảng Proptech, ứng dụng công nghệ trong lĩnh vực bất động sản. 1. Mô tả công việc: Dev senior fullstack là người dẫn dắt đội ngũ developer (gồm Backend, Frontend, Mobile app), vừa hands-on coding vừa lead team , đảm bảo chất lượng code và bàn giao sản phẩm đúng timeline . Đặc biệt là ứng dụng mạnh mẽ AI để nâng cao hiệu suất. 2. Tech stack: Framework (NodeJS, NestJS, NextJS, FastAPI). Database (PostgreSQL, MongoDB, Cassandra), Kubernetes, RabbitMQ, Kafka, Redis, Gitlab, Microsoft Azure. 3. Yêu cầu: Developer full stack có 2+ năm kinh nghiệm trở lên ở vị trí Leader,. 4. Tinh thần làm việc: Sáng tạo, có trách nhiệm và hướng tới mục tiêu chung. 5. Mức lương: Up to 35M Bạn quan tâm hãy inbox hoặc Zalo 0888883980 để nhận JD nhé."
1,recruitment,[𝐐𝟕/𝐇𝐲𝐛𝐫𝐢𝐝] Thy tuyển vị trí 𝐌𝐚𝐧𝐮𝐚𝐥 𝐓𝐞𝐬𝐭𝐞𝐫 cho Tinh Vân Software ạ • Range lương 20M- 25M Gross Yêu cầu: - 4-7 năm kinh nghiệm Manual Testing - Có KN test Web/API/Performance - Có KN test Auto - Tiếng Anh giao tiếp cơ bản Phỏng vấn online 2 vòng 𝐆𝐮̛̉𝐢 𝐂𝐕 𝐡𝐨𝐚̣̆𝐜 𝐈𝐁 𝐓𝐡𝐲 đ𝐞̂̉ 𝐛𝐢𝐞̂́𝐭 𝐭𝐡𝐞̂𝐦 𝐭𝐡𝐨̂𝐧𝐠 𝐭𝐢𝐧 𝐜𝐡𝐢 𝐭𝐢𝐞̂́𝐭: Mail: thypnm1@tinhvan.com Phone/Zalo: 0903 874 592 (Thy Phạm)
1,recruitment,"TUYỂN DỤNG LẬP TRÌNH VIÊN Địa điểm làm việc: Mỹ Tho, Đồng Tháp VỊ TRÍ 1: Frontend Developer Yêu cầu: Thành thạo HTML5, CSS3 Sử dụng tốt Bootstrap JavaScript Thiết kế giao diện Responsive Ưu tiên ứng viên có kinh nghiệm thực tế VỊ TRÍ 2: Backend Developer Yêu cầu: Có ít nhất 1 năm kinh nghiệm lập trình Thành thạo Java EE, JSP Biết JavaScript, HTML Sử dụng Spring Framework Có kiến thức PL/SQL Oracle Hiểu biết về nghiệp vụ quản trị doanh nghiệp Ưu tiên ứng viên đã từng làm dự án thực tế YÊU CẦU CHUNG Đã tốt nghiệp chuyên ngành liên quan Ưu tiên ứng viên có kinh nghiệm, bằng loại Khá / Giỏi Có tinh thần học hỏi, trách nhiệm trong công việc Liên hệ trực tiếp mình để nộp CV nha!!!!!"
1,recruitment,"Tôi cần tìm job tech manager , tôi có kinh nghiệm triển khai microservice, AI , bạn TA nào có pm vs nhé Tôi cần tìm job tech manager , tôi có kinh nghiệm triển khai microservice, AI , bạn TA nào có pm vs nhé"
1,recruitment,"[GÓC TUYỂN DỤNG] MIDDLE/SENIOR GO DEVELOPER (HCM) THU NHẬP: Up to 70 Triệu VND. LĨNH VỰC: AI Product (Sản phẩm thực tế, tech-stack hiện đại). YÊU CẦU: Middle/Senior Go, ưu tiên anh em thích giải quyết bài toán khó, tốt nghiệp đại học. CHẾ ĐỘ: Full Warranty (Bảo hiểm, thưởng, phúc lợi... không thiếu thứ gì). Inbox hoặc Zalo: 076.8975.267 (Hỗ trợ tư vấn JD tận tình)."
1,recruitment,"[SÀI GÒN – QUẬN 3] TUYỂN DỤNG Vị trí: Technical Support Helpdesk (Nữ) Số lượng: 01 – Fulltime Thu nhập: 8 – 9 triệu/tháng Mô tả công việc: Tư vấn, giải đáp thắc mắc và hỗ trợ kỹ thuật cho khách hàng (trực tiếp, phone, online). Hướng dẫn sử dụng sản phẩm (điện thoại, máy tính, thiết bị Apple). Yêu cầu: Tiếng Anh giao tiếp tốt. Ưu tiên đã làm tại shop điện thoại/máy tính. Liện hệ: 077.804.2208 Gửi CV Email: tghoang@nmslaptop.com"
1,recruitment,"TUYỂN DỤNG ANDROID DEVELOPER (KOTLIN) - Upto 40M - Có thể onboard sau Tết Âm Cơ hội tham gia team phát triển sản phẩm Mobile cho thị trường US & Australia Thời gian làm việc: Thứ 2 – Thứ 6 | 9:00 – 18:30 | Không OT Địa điểm: An Khánh, HCMC YÊU CẦU Tối thiểu 2 năm kinh nghiệm Android (Kotlin) Tốt nghiệp CNTT hoặc ngành liên quan Hiểu rõ Android SDK, lifecycle, UI/UX, architecture Thành thạo Kotlin, Java, Android Studio, Jetpack (Compose, Components) Có kinh nghiệm với RESTful API, Git Ưu tiên: Agile, Firebase, Google Analytics QUYỀN LỢI HẤP DẪN Lương: 25 - 40 triệu VND Review lương 2 lần/năm Thưởng hiệu suất, thưởng nóng, lương tháng 13, thưởng lễ – sinh nhật – sự kiện đặc biệt Bảo hiểm PVI Care cho nhân viên & người thân 15 ngày phép/năm + 1 ngày sinh nhật Phụ cấp ăn trưa: 35.000đ/ngày Company trip hằng năm (có cả du lịch nước ngoài) Lộ trình phát triển rõ ràng lên Senior / Leader, đào tạo cá nhân hóa Môi trường trẻ trung, thân thiện, teabreak – coffee free mỗi ngày ỨNG TUYỂN: Gửi CV về: Quynh.hua@tdconsulting.vn Tiêu đề mail: 083 228 2725"
1,recruitment,#Java_Senior từ 4 năm kinh nghiệm #ENG cần giao tiếp tốt #JAVA từ 3 đã có kinh nghiệm lead team nhỏ từ 3-4 người #Non_ENG (vị trí này ko yêu cầu tiếng Anh) Gửi CV về: vttly1@cmcglobal.vn #Java
1,recruitment,"[TUYỂN DỤNG PROJECT MANAGER (PM)] – GIA NHẬP ARIES TẠI HÀ NỘI Bạn có kinh nghiệm quản lý dự án CNTT, khả năng điều phối đội nhóm và làm việc trực tiếp với khách hàng? Bạn đang tìm kiếm một môi trường chuyên nghiệp, dự án quy mô và lộ trình phát triển rõ ràng? Aries đang chờ bạn! Vị trí: Project Manager (PM) Địa đ iểm: Quận Hai Bà Trưng, Hà Nội Mức lương: 30 – 40 triệu VNĐ/tháng Yêu cầu: • Tốt nghiệp Đại học ngành Công nghệ thông tin hoặc các ngành liên quan • Tối thiểu 3 năm kinh nghiệm ở vị trí Project Manager hoặc tương đương • Có kinh nghiệm quản lý dự án phần mềm, làm việc với khách hàng • Kỹ năng lập kế hoạch, quản lý tiến độ, ngân sách và rủi ro dự án • Kỹ năng giao tiếp, báo cáo và làm việc nhóm tốt • Hiểu biết về các mô hình phát triển phần mềm (Agile/Scrum, Waterfall…) Điểm cộng nếu bạn có: • Có background về BA, Tester hoặc Developer • Có chứng chỉ PMP, Scrum Master hoặc tương đương Quyền lợi tại Aries: • Môi trường làm việc chuyên nghiệp, đồng nghiệp thân thiện, hỗ trợ cao • Tham gia các dự án thực tế với khách hàng lớn trong và ngoài nước • Lộ trình phát triển rõ ràng, nhiều cơ hội thăng tiến lên Senior PM / Delivery Manager • Văn phòng hiện đại, vị trí trung tâm, thuận tiện di chuyển • Chế độ đãi ngộ xứng đáng với năng lực và đóng góp Hạn nộp hồ sơ: Đến hết 15/01/2026 Gửi CV hoặc liên hệ Email: ha.le@ariessoft.com.vn Zalo: 0901 775 865 (Chị Hà) Ưu tiên phản hồi nhanh nếu inbox trực tiếp Có thể đi làm ngay sau khi phỏng vấn Gia nhập Aries – Dẫn dắt dự án, tạo nên những giá trị bền vững trong lĩnh vực công nghệ! #ProjectManager #PMHiring #AriesHiring #ITJobs #HaNoiJobs #QuanLyDuAn #ITRecruitment #HaiBaTrung"
1,recruitment,"[HN] SVB Group TUYỂN DỤNG Open cho các bạn mới ra trường và chưa có kinh nghiệm Mô tả công việc * Tham gia phát triển và bảo trì các dự án web sử dụng PHP/Laravel Framework * Phân tích yêu cầu hệ thống, nắm vững tính năng sản phẩm và đưa ra giải pháp kỹ thuật * Viết mã, xử lý logic nghiệp vụ và sửa lỗi theo phân công của trưởng nhóm * Nghiên cứu, áp dụng các công nghệ mới để cải tiến hoặc phát triển sản phẩm mới * Thời gian làm việc: giờ hành chính từ thứ 2 - thứ 6, thứ 7 nghỉ 2 tuần 1 ngày, nghỉ chủ nhật Yêu cầu ứng viên * Có kinh nghiệm trong lập trình web với PHP/Laravel * Có kinh nghiệm chuyên sâu về HTML, CSS, JavaScript, JQuery, Ajax, Vue... * Thành thạo PHP và framework Laravel, có kinh nghiệm thực tế trong phát triển web application * Có kinh nghiệm làm việc với cơ sở dữ liệu quan hệ (MySQL) và viết truy vấn SQL hiệu quả * Hiểu biết về RESTful API và kinh nghiệm xây dựng, tích hợp API * Thành thạo sử dụng Git hoặc hệ thống quản lý phiên bản khác * Biết thêm Python là một lợi thế * Có khả năng viết unit test và sử dụng các nền tảng kiểm thử tự động Quyền lợi được hưởng * Mức lương: từ 12 triệu - 20 triệu/tháng (hoặc có thể thỏa thuận theo kinh nghiệm và năng lực thực tế). * Môi trường làm việc trẻ trung, thân thiện, chuyên nghiệp, năng động, tiếp xúc với nhiều công nghệ tiên tiến. * Được hưởng chế độ bảo hiểm sức khoẻ do công ty cung cấp. * Được tham gia các hoạt động của công ty như: Team building, gala dinner, annual trips, barbecues, ... * Được hưởng đầy đủ các quyền lợi theo luật lao động: nghỉ phép, BHXH,... * Chế độ nâng lương linh hoạt; thưởng và các chế độ phúc lợi khác theo quy định của Công ty. * Được đào tạo, nâng cao về chuyên môn, kỹ năng nghiệp vụ và các kỹ năng mềm khác. Địa điểm làm việc Trinh Lương - Phú Lương - Hà Đông - HN"
1,recruitment,"[TUYỂN DỤNG AUTOMATION TESTER] – GIA NHẬP ARIES TẠI HÀ NỘI! Bạn đam mê kiểm thử tự động, thành thạo các công cụ test và mong muốn làm việc trong môi trường chuyên nghiệp, năng động? Aries đang tìm kiếm Automation Tester tài năng như bạn! #Hanoi #AutomationTester ________________________________________ Vị trí: Automation Tester Địa điểm: Quận Cầu Giấy , Hà Nội Mức lương: Up to 30 triệu VNĐ/tháng (Gross) — tùy năng lực Hạn nộp hồ sơ: Đến hết 15/01/2026 ________________________________________ Yêu cầu bắt buộc: • Tối thiểu 2 năm kinh nghiệm trong lĩnh vực Automation Testing (Web, Mobile hoặc API) • Có khả năng phân tích yêu cầu và viết test case rõ ràng, logic • Đã từng kiểm thử trên nhiều trình duyệt và môi trường khác nhau • Hiểu rõ quy trình kiểm thử phần mềm và công cụ hỗ trợ • Thành thạo ít nhất 2 công nghệ trong số sau: Java / SQL / Selenium / Serenity Karate Framework / Appium / Jenkins ________________________________________ Điểm cộng nếu bạn có: • Khả năng giao tiếp tiếng Anh trong công việc • Đã làm dự án BANK • Chứng chỉ ISTQB • Kinh nghiệm làm việc trong môi trường Agile/Scrum • Tinh thần teamwork và khả năng phối hợp tốt giữa các bộ phận ________________________________________ Quyền lợi tại Aries: • Môi trường thân thiện – chuyên nghiệp – hỗ trợ kỹ thuật tận tâm • Tham gia dự án thực tế với các đối tác lớn trong và ngoài nước • Cơ hội học hỏi và thăng tiến rõ ràng, nâng cao chuyên môn liên tục • Văn phòng hiện đại, trung tâm Hoàn Kiếm – dễ dàng di chuyển ________________________________________ Ứng tuyển ngay hôm nay! • Gửi CV hoặc liên hệ Zalo: 0915 373 704 • Email : ha.phi@ariessoft.com.vn Ưu tiên ứng viên inbox trực tiếp để được phản hồi nhanh nhất! Gia nhập Aries – Tạo dấu ấn riêng cùng đội ngũ Automation Test chuyên nghiệp! #AutomationTester #TuyenDungIT #QAJobs #TesterHaNoi #AutomationTesting #Aries #HiringNow #HoanKiemJobs #ITRecruitment"
1,recruitment,"VNPT TUYỂN DỤNG BUSINESS ANALYST (BA) Địa điểm làm việc: Công viên Phần mềm Mê Công – Mỹ Tho, Đồng Tháp Yêu cầu: Tốt nghiệp ĐH CNTT Tối thiểu 01 năm kinh nghiệm BA Hiểu quy trình phát triển phần mềm (SDLC) Phân tích yêu cầu nghiệp vụ, viết URD, SRS Thiết kế UML (Use case, Activity,…) Sử dụng tốt Figma và các công cụ BA Có hiểu biết về trải nghiệm khách hàng (UX/CX) Ưu tiên ứng viên đã từng tham gia dự án phần mềm Ưu tiên ứng viên có kinh nghiệm làm việc trực tiếp với khách hàng."
1,recruitment,"Chào mọi người, mình 36 tuổi có 15 năm kinh nghiệm, đã qua các vị trí Manager, executive.. ở các công ty nước ngoài (Mỹ, Đức, Hàn Quốc) và công ty gần nhất là quản lý cho hệ thống 7 công ty con với hơn 300 users. Do năm rồi vợ mình sinh con thứ 2, con thứ 1 đi học cứ về là bệnh vì sợ lây cho đứa nhỏ nên phải cho nghỉ học, và nghỉ làm để trông vợ và 2 con. Nay tình hình ổn rồi thì mình tìm công việc mới. Do có con nhỏ nên chỉ có thể làm gần nhà như ở các quận Bình Thạnh, Phú Nhuận, Gò Vấp, Q,1, Q.3 thôi, đi xa hơn thì không được vì hoàn cảnh gia đình. Lương mong muốn từ 15tr trở lên. Sẽ có nhiều bác nói lương này phá giá nhưng do mình chỉ có thể làm từ thứ 2- thứ 6 và không tăng ca được nên mức lương này với mình là được để nuôi gia đình. Mình cám ơn"
1,recruitment,"Tuyển dụng: Chuyên viên IT Helpdesk – Tập đoàn UKG Công ty Cổ phần Tập đoàn UKG tuyển Chuyên viên IT Helpdesk làm việc tại Văn phòng Hà Nội. Địa điểm làm việc: KĐT Văn Phú, P. Kiến Hưng, Hà Nội Mô tả công việc: Quản trị, vận hành và hỗ trợ người dùng các hệ thống CNTT nội bộ (email, ổ chung, 1Office, Bravo, mạng LAN/Wifi…). Cài đặt, xử lý sự cố máy tính, máy in, mạng, phần mềm phục vụ công việc. Hỗ trợ kỹ thuật cho các kho/văn phòng (HN, HCM…) từ xa hoặc trực tiếp. Lắp đặt, kết nối hạ tầng CNTT cho văn phòng, phòng họp. Thực hiện các công việc IT khác theo phân công. Yêu cầu: Tốt nghiệp CĐ/ĐH ngành CNTT hoặc liên quan. Có kinh nghiệm IT Helpdesk từ 2 năm là lợi thế. Hiểu biết Windows, Office 365, mạng LAN/WAN, thiết bị văn phòng. Ưu tiên có chứng chỉ MCSA, CCNA. Chủ động, trách nhiệm, giao tiếp và xử lý sự cố tốt. Quyền lợi: Lương: 12 – 15 triệu/tháng (thỏa thuận). Phụ cấp ăn trưa 30.000đ/bữa. Làm việc tại văn phòng UKG Hà Nội. Các chế độ BHXH, thưởng… theo quy định công ty. Ứng tuyển: Ứng viên gửi CV về email: tuyendung@ukg.com.vn Tiêu đề: Ứng tuyển IT Helpdesk – Họ tên Hoặc Inbox trực tiếp để được trao đổi thêm"
1,recruitment,"[HN – CẦU GIẤY] TUYỂN DỤNG TECHNICAL WRITER – IT Sotalabs cần tuyển Technical Writer làm việc full-time tại Yên Hoà, Cầu Giấy. Tiếng Anh đọc–viết tốt. Ưu tiên ứng viên có background IT (Dev / Tester / BA / QA). [HN – CẦU GIẤY] TUYỂN DỤNG TECHNICAL WRITER – IT Sotalabs cần tuyển Technical Writer làm việc full-time tại Yên Hoà, Cầu Giấy. Tiếng Anh đọc–viết tốt. Ưu tiên ứng viên có background IT (Dev / Tester / BA / QA)."
1,recruitment,"Quận 2, HCM | A Fintech Company | Principal Fullstack Engineer (NodeJS & ReactJS) Mình đang hỗ trợ tuyển dụng vị trí Principal Fullstack Engineer (NodeJS & ReactJS) cho client là Công ty Fintech của Indonesia với thông tin sau. Yêu cầu công việc: - Min 15 years of hands-on engineering experience, including technical leadership roles. - Proven experience as Principal Engineer / Sr. Principal / Solution Architect. - Min 4-5 years of experience with full-stack development in Reactjs, Nodejs, Typescript - Strong domain knowledge in API, SAAS, ERP/CRM, and Consumer web-apps in Fintech/Proptech - Fluent in English communication - Hybrid working mode: 2 days WFH Bạn nào quan tâm vị trí này, inbox mình gửi JD nhé."
1,recruitment,"Ổ cứng SSD lỗi, ae liên hệ bên mình cứu dữ liệu. #ottocuudulieu #cuudulieu #ocungloi #cuudulieuvietnam"
1,recruitment,"[Like New] Dell Precision 5570 (Core i7-12700H, 16GB, 512GB, RTX A1000 4GB, 15.6 4K"
1,recruitment,"VDCD TUYỂN NHÂN TÀI CNTT – NINH BÌNH Bạn tốt nghiệp CNTT / Khoa học máy tính Ưu tiên ĐH Bách Khoa, ĐH Giao thông Vận tải, ĐH FPT, ĐH Quốc gia… Mong muốn làm việc – phát triển – cống hiến tại Ninh Bình Làm việc tại VDCD bạn sẽ được Tham gia dự án chuyển đổi số, dữ liệu, AI, nền tảng công nghệ quy mô lớn Môi trường công nghệ cao – cơ hội trở thành nhân sự nòng cốt, chuyên gia Lương – Thưởng – Ưu đãi (upto 20-25 triệu) • Thu nhập cạnh tranh theo năng lực • Thưởng dự án, thưởng hiệu quả công việc • Được đào tạo chuyên sâu, lộ trình phát triển rõ ràng • Môi trường ổn định, lâu dài, trân trọng người giỏi Inbox ngay hoặc call Mrs Sen -0914214283 để nhận JD & ứng tuyển - #NhanTaiNinhBinh #TuyenDungCNTT #LuongCao #CongNgheSo #ChuyenDoiSo #VeQueLamCongNghe"
1,recruitment,"[34 Tỉnh Thành] Tuyển IT support Thời vụ của đối tác Viettel làm việc 3 tháng (Được nghỉ Tết) cho văn phòng nhà nước tại các Tỉnh- Nhận Sinh viên từ trung cấp( Chuyên ngành CNTT hoặc tương đương) nghiệp vụ tốt lương 10tr/th. Thời gian làm việc từ thứ 2- t7. Hỗ trợ các bác về máy móc, thiết bị để phục vụ cho các cuộc họp. Chi tiết cv ib hoặc Zl 0866823629 ạ."
1,recruitment,JD TUYỂN DỤNG: AI AUTOMATION ENGINEER (Part-time) (n8n / AI Workflow / NoCode–LowCode) Địa điểm: TP. Hồ Chí Minh | Hình thức: Part-time (linh hoạt theo lịch học/lịch cá nhân) ⸻… Xem thêm
1,recruitment,"Trung tâm Công nghệ Thông tin – Tập đoàn Công nghiệp Viễn thông Quân đội (Viettel Group) đang tìm kiếm vị trí: KỸ SƯ AN TOÀN THÔNG TIN. Địa điểm: Trụ sở chính – Lô D26, Khu đô thị mới Cầu Giấy, Phường Cầu Giấy, Hà Nội. Thời gian: 08h00 – 17h30, từ Thứ 2 đến Thứ 6. MÔ TẢ CÔNG VIỆC Nghiên cứu, đề xuất và triển khai các giải pháp tăng cường/nâng cao an toàn thông tin, Thực hiện đánh giá an toàn thông tin đối với hệ thống ứng dụng phần mềm, máy chủ, thiết bị mạng, bao gồm: Tìm kiếm lỗ hổng ATTT, Pentest ứng dụng phần mềm, Đánh giá tuân thủ cấu hình ATTT,.. Kiểm tra, kiểm soát việc đảm bảo ATTT ở các lớp mạng / hệ thống / ứng dụng / người dùng. YÊU CẦU Tốt nghiệp đại học loại Khá trở lên các chuyên ngành: An toàn thông tin / Công nghệ thông tin / Hệ thống thông tin / Khoa học máy tính / Tin học / Toán tin… hoặc các ngành liên quan. Tối thiểu 02 năm kinh nghiệm; sẵn sàng mở rộng cơ hội với ứng viên mới ra trường có từ 01 năm kinh nghiệm, có tinh thần học hỏi và dấn thân. Có kiến thức về các nguyên tắc bảo đảm ATTT: Đánh giá rủi ro, quản lý lỗ hổng ATTT, ứng cứu sự cố ATTT. Trình độ tiếng Anh: TOEIC ≥ 550 hoặc tương đương (Ứng viên chưa có chứng chỉ sẽ được hỗ trợ tham gia bài test đầu vào của Tập đoàn). QUYỀN LỢI HẤP DẪN Lương cạnh tranh + thưởng năm tương đương 4 tháng lương Thưởng các dịp lễ, Tết, kỷ niệm công ty Phụ cấp ăn trưa & điện thoại hàng tháng 12 ngày phép năm + 15 ngày nghỉ hưởng lương bổ sung (du lịch công ty, ngày lễ, Innovation Day…) Môi trường làm việc mở – hiện đại – sáng tạo Chăm sóc y tế cao cấp cho bạn & người thân Nhiều hoạt động gắn kết, team building ỨNG TUYỂN NGAY Gửi CV với cú pháp [Vị trí ứng tuyển + Họ tên] về: vic.hr@viettel.com.vn Hoặc Zalo: 0988 841 328 (Ms. Linh)"
1,recruitment,"Remote_ Cty Product _ POS cần tuyển Middle/Senior FE, tech leader . Ko yc Tanh, pv 1 onl, đầy đủ BHXH. Ib nhận JD Remote_ Cty Product _ POS cần tuyển Middle/Senior FE, tech leader . Ko yc Tanh, pv 1 onl, đầy đủ BHXH. Ib nhận JD"
1,recruitment,"[CẦU GIẤY] CÔNG TY PRODUCT CỦA NHẬT CẦN TUYỂN FULLSTACK ( #JAVA + #REACTJS ) LƯƠNG 15~40 TRIỆU ONBOARD TRƯỚC HOẶC SAU TẾT Yêu cầu: Từ 02 năm kinh nghiệm lập trình #Java và #Javascript ; ưu tiên ứng viên có kinh nghiệm Reactjs. Tiếng Anh đọc, viết Xem thêm"
